member_id,user_licentiate_id
2398626,297
1623513,297
2480372,"291,910,297"
1325363,297
2537093,"297,1690"
2171917,297
2735617,297
2282767,"542,306,334,1187,297"
2691003,"1738,297,1709"
2688694,297
2489384,297
2938790,"297,1935,326,334,386"
2596491,"101,297,105"
2494136,297
1799778,297
2465569,"286,290,297,1023"
2563735,"297,90"
1739186,"297,303"
2721149,297
1433459,28
2551045,297
1981971,"1,297"
2219389,297
2858674,297
2481102,"1761,297"
2926344,"297,1991,1976"
2505902,"979,75,297,385,303"
2366704,297
2627259,297
2460343,"201,297,322"
2510718,297
2779036,297
2841186,"286,1023"
2069357,297
2444788,"1023,297,1021,290,1069"
142301,"297,463,385"
1956210,297
2089774,"297,7"
2607864,"517,392,297"
2555470,297
2557931,"292,1510,1184,297,1070,1720"
2461759,297
2552862,297
1512921,297
2757367,"297,249,789,101,201"
2415880,"318,139,863,303,297,201,89"
2343865,297
2699657,297
2521762,297
1764799,"386,542,463,297,544"
2486817,"517,297,392"
2513884,297
2070488,"297,16,545"
2340687,"1390,1936,297,364"
2623280,297
2533460,297
2618988,297
2667495,297
2657593,297
2517566,297
2434790,"494,297"
2703335,297
2355217,297
2562698,297
2761778,"297,368"
2455515,297
2828119,297
2750361,297
2628422,"303,519,297"
2453006,"297,317,59,75,301,1189,201,104,548"
2734620,297
1427630,297
2636877,297
2478284,297
2346565,"297,1936,1993"
2448000,"375,297"
2546917,"297,139"
2373597,297
1258534,"297,1021,909"
476173,297
2705207,297
2786510,297
2343075,"1048,519,1023,297"
2606746,"297,1460,363,366,365,491"
2580743,297
2760718,"297,1189"
2456794,297
2480967,401
2793030,297
2634836,297
2512419,297
2313992,297
2003730,"297,1023,392,1070,1413,517"
2649980,297
1037470,"345,478,463"
2715690,"338,1904"
2793692,297
979067,297
2110535,297
2656856,297
2690833,"364,368"
2763079,"1709,1738,1681,297,1686,1585"
456078,297
2774443,297
1718381,297
2214296,"337,1216,297,1219,330,329,1254,1255,338,1213"
2382986,"297,330,421"
2684020,297
2337713,1966
2737055,327
2431152,297
2678677,297
2400319,297
2615026,297
2588761,"524,519,297,522,516"
1887987,297
2810873,"1690,297"
1222950,297
1599981,"281,385,385,281,297,297"
2409270,297
2653082,1976
2921580,139
2362684,"403,1361,393,586,297,167"
2804686,"209,297"
361398,297
2637864,"519,516,297,518,1187"
2032377,297
725699,"297,841"
2288127,"385,364,1789,297,1391"
2411717,297
2721753,"1189,542"
2740222,"1184,189,602"
2909303,"386,1489,297,373"
2328891,"1189,297"
2446809,"290,538,297,535"
1783510,297
2060741,"291,1058,292,1060,297,1061,386,1062,287,1056,1057"
2723243,297
1198344,297
2654817,297
477528,"542,297"
2650601,"297,357,358"
2730725,297
2334989,"334,54,335,59,297,104,119,336,385"
2694510,297
2135885,297
2313707,297
1810534,297
2555831,297
2702352,297
2905586,"1189,298"
2379002,297
2426016,297
2698247,297
2448032,"297,281"
2499870,297
2365007,297
2669532,297
2467720,297
2305850,297
2651111,"524,297,33,1189,32,189,628"
2328621,"281,900,329,405,385,406,297,285,938,1985,1723,1968,1934,1993,1184,394,395"
2795147,297
2146781,297
1911377,297
2100363,"297,385,291"
2617765,297
2534533,"297,394,400"
2576460,297
2729029,"674,1019,297,524"
2732351,"385,330,297"
2566800,297
2210616,"297,1531"
2718017,"364,297"
2685216,"519,700,297"
2262825,"297,364"
2792993,297
2384677,297
2420851,"1273,1225,297,337"
2247344,297
2595744,"394,297,395"
2379323,297
2311912,"1189,297"
2440162,297
2314447,"297,337,338"
2279116,"297,334"
2536261,"297,281,1023,942"
2705420,"7,297"
2511810,297
2869759,"48,297"
2817617,297
2691876,297
2453398,297
2317054,544
2127151,297
293837,297
2903687,"1331,385,297"
2544929,297
2584043,297
2493973,"297,522,492,494"
2440737,297
2862211,297
2810293,"1189,210,298"
2840890,297
2642680,"337,338,421"
2546205,297
2335720,297
1656455,"297,297"
2615518,297
2469486,297
2391269,297
2767123,297
2500130,297
2844694,297
2811722,"392,393,1935,297"
1171292,297
2698979,"297,495"
2608264,"297,385"
2589871,"297,341"
2388893,297
2283302,"1187,297"
1903051,"330,337,297,338"
2387242,"329,297"
2543962,297
2339997,"297,1390"
2738718,297
2113597,297
2307859,297
2219051,297
2430788,"531,539"
2770869,297
2636267,"322,316,1182,1194,1197,321,544,306,1185,303,302,312,301,297,1186,305,1208"
2399536,297
2522141,297
2495883,297
2758349,"304,1182,201,210,297,216,217,317,321"
2671967,297
2676245,297
2619664,297
2708777,297
2513687,297
2126096,297
1098442,542
2686566,297
880522,297
2273737,"1187,1189,368,139,297"
2406656,"297,504,522"
2392822,297
2647130,297
2636319,297
2784431,297
2678704,297
2550415,297
2079338,"468,297,629,106"
2394217,297
1248142,"1993,297"
2632882,297
1491161,297
2323319,"483,297"
2741031,297
2410110,"1509,297"
2607085,"44,297"
1440225,297
2316498,297
2251581,297
2415794,"368,297"
2299471,297
2723569,297
340478,"421,366,297,365"
2604475,297
1361045,297
2002519,516
955083,"509,297,510"
2527314,542
2420990,297
2669471,297
2235903,297
2704394,297
2582634,"519,297"
2634443,"297,90,542"
2708013,297
2471900,297
1897721,297
2671662,"511,297"
2508230,297
2869956,297
2398773,"297,499"
2352903,"1935,1189,297"
2685680,297
2530069,297
2481624,297
2388848,297
1960740,297
2763969,297
1902779,297
2069882,"334,297"
2518701,297
2810570,297
1653073,"341,297"
1470651,297
2310921,297
2689686,297
1032920,"421,290,297"
2771315,297
985827,"519,516,297"
2169897,297
2332554,297
2687761,"297,542"
2578893,297
2556576,"1655,1785,1808,297,536,1749"
2541251,"297,1182"
2636905,297
1629899,297
2487348,297
2312269,297
2786116,"290,1936"
2806918,"392,393,297"
2333091,297
2674539,297
2666421,297
1218786,297
2140566,297
2301899,297
2319639,297
2528134,297
2711507,"524,297"
2283647,"393,297"
2732913,297
1089836,"478,483,421,466,297,292"
627091,"516,297,544"
2097977,297
2319429,297
2440099,"292,1184"
2183521,"519,301,297"
2519310,297
2655893,297
2315889,"201,318,297,303"
2082652,"297,885,1937"
2588289,"421,297"
2229289,297
2329925,297
2674423,297
2666092,"1187,297"
2312771,"385,463,1690"
2523720,297
1998531,385
794393,297
2948621,297
2421095,"1185,322,297,1182"
2280242,"297,1184"
1733042,297
2902344,"421,1761"
2895099,"900,1935,395,394,978"
1978394,"297,999,386"
2425156,297
2629846,297
2590111,"395,394"
2263502,"542,297"
2638608,297
2528936,297
2554918,297
1510275,"297,105,210,860"
2435383,297
363620,297
2297919,297
2322379,297
2503162,"393,398,297"
2254630,"85,304,297,105,90,210"
2762331,"297,421"
2502408,"1234,1222,329,1226,1213"
2362446,297
2535604,297
2470987,297
2423825,297
2313264,"1032,1019,1064,297,909"
2440479,"1189,303,297,1182,301"
2304386,"478,463,297"
2732580,"1937,106,297,960,303,1094"
2609995,297
2947370,297
2457796,"297,401"
2166764,297
2446472,"628,297,292,724"
2244568,297
2599626,297
2338657,297
2404816,"297,919,1022"
2436550,334
2743560,297
2604927,297
2225540,"1486,385,386"
2469600,"375,297,368"
2365778,"1189,297,302"
2592166,"265,303,315,201,297"
1928953,297
2718391,297
2934820,297
1636473,297
1533571,"297,517,516"
1838800,297
2383554,"813,814,75,304,210,105,297,1189"
2314341,297
1065181,297
2242030,297
2797538,297
2362531,297
1904052,297
2567247,297
2786044,297
2525367,297
2080310,297
2630054,"297,470"
2165288,297
1737604,297
1997925,"515,516,1794,519,1788,521,1895,297"
1023729,297
803199,297
543526,"297,368"
2544759,"297,303"
2411650,297
2599934,297
2568759,"1935,297,1606"
2757541,297
916503,297
2796903,297
2533225,297
2063631,1552
2360438,"1098,301,166,860,105,297,582,586,879"
2427702,297
2457979,"297,1023"
1737959,"1993,297,281,1439,1935"
1777284,297
2425402,297
853387,297
2659431,297
2603874,386
2699285,"303,1189,105,210,297"
2181510,297
2544691,"1021,297,1489,292"
2356166,297
2418471,"364,297"
2367329,297
2907396,297
2439325,297
2371271,297
1602761,"297,368"
2578787,297
2587594,297
1540063,297
2465743,"297,489"
2619531,"297,1916"
2339773,297
2764004,"297,1057,910"
1964883,297
2471018,297
2633234,297
2563704,"1895,393,392,297"
2568091,297
2692737,"334,297"
2339041,"297,119"
2706396,297
2669428,297
2663022,"958,900,284,281,297,943"
2297580,"501,386,524,297"
2610084,297
2685321,"297,542,341,386,281"
2790557,"1187,297,1189,301"
2450356,297
2367269,"1753,297,1718,536,1749"
1624207,"1070,1761"
2367590,"297,524"
2546444,297
2779880,297
2378909,368
1952678,"297,364"
2122264,"297,337,338"
1370543,"297,393,385"
2700784,297
2837422,"1023,297,386"
2276985,297
1773201,"394,297"
2493095,"297,491"
2362685,297
2671464,"1586,297,1089"
2514610,"297,321,542,544,317,322,324"
2388620,"297,210,201"
2158977,297
1512121,"1084,959,1032"
2575345,"356,1187,297,259"
2718694,"395,297,516"
2548524,297
2542480,1976
2518864,"463,297,958,470,1640"
2445401,297
2328100,297
2433794,297
2613382,297
2374741,297
2834736,297
2365611,"297,1993,1690"
2353568,297
742907,"386,281,341"
2496769,297
2598907,297
2535051,"583,586,297"
2303222,297
2379564,"297,519"
2529994,297
2262708,297
2046576,"421,519,1631,297,628"
1628276,297
1526511,"1187,297"
188872,"105,297,16"
2196602,"297,48"
2826204,"303,297"
1995126,297
2740189,297
2657682,297
2344976,297
2053632,"297,292,1057,1489,291"
2476467,297
2458873,297
2499715,297
2753217,297
2751742,"1905,1560,1615,544"
2750934,297
2511847,"105,297"
1820634,"1935,68,297"
2641209,297
2522414,"297,386,366"
2939726,297
2655026,297
2148199,297
2065771,297
2407736,"297,291"
2534592,"1189,544,1187,303,542,297"
2701359,297
2432232,"1348,909,1738,330,385,1745,297"
2584211,297
1642177,"281,297"
2118102,297
1423637,"281,297,356"
2903483,"517,392,297"
2384736,"168,1361,297"
2416740,297
2422046,"491,297"
2678842,297
1036940,297
2316557,"385,297"
2604203,297
2676881,297
2777691,297
2306132,"1184,875,297"
166157,297
2495704,"360,297"
2586651,297
2841324,297
1994539,297
628678,297
955184,"1935,297"
2247787,"297,1690"
2630656,297
328308,297
2954647,297
2373396,"519,297"
789331,"297,384,341,385"
2361802,"297,518,516"
2777581,297
2608991,"318,297,303,304"
2388818,368
2705543,"1965,297"
2441684,297
2539361,"519,1189,386,297"
2810962,297
1498754,"303,297"
2320185,297
2536193,"1490,297"
2451098,297
2574780,297
2427428,"266,297,544,304"
677670,"478,544,44,27,297"
2563945,297
2519005,297
1991842,297
2403356,"281,297"
2112603,297
2833883,"281,292,297"
2652292,297
2924772,"7,297"
2721553,297
2299623,"297,317,542,201,79,266,1189,236,235,1182,1185,303,304,548"
2512825,297
2701718,297
2122185,297
2857609,297
2541559,"297,1720,386"
387390,297
2936643,297
2633677,297
2649599,297
2616426,297
2574506,297
2417909,297
2553101,297
2589577,297
2574231,297
2540116,"463,297"
2355419,297
2714493,"1084,1088,297,960"
2539852,"266,395,201,542,297,210,1189,304"
2645963,297
2517748,297
2741927,297
2761357,297
2322562,297
2721959,297
1522873,"542,297,368"
2585588,297
2708865,297
2598840,297
2313787,297
2233710,297
2605398,297
2525452,297
2770777,297
1911694,297
2132005,"297,52"
2746281,"281,297"
2518833,297
2696863,"1508,385,1507,297,341"
2923313,297
1755863,"135,318,121,297,303"
2489845,297
2379631,"516,522"
2223798,"297,394"
2476582,297
2156795,297
1634442,"544,911,297"
2288141,297
2323251,"1187,542,297"
2755752,"297,498"
2694709,297
2564033,297
2652387,297
1597023,"139,297"
2454111,297
2547200,297
2692266,297
2731037,297
2791681,"519,297,516"
1581412,297
2725867,297
2507062,297
1782777,297
2507310,"364,297"
2506923,297
69036,297
2414394,297
2353210,297
1081006,297
2596554,"281,297"
1151337,297
2793059,297
2540880,297
1918449,"1685,297"
2922992,"901,1490,1489,292,1488,1000,281,289"
2321796,297
1883913,"1489,1718,1070,1300"
2314088,297
2876551,297
2596357,297
2728563,297
2804010,297
2307568,297
2734892,297
2548373,297
2641641,297
2673629,297
2716632,297
1450516,297
2483877,"939,297,386"
2462532,297
2757329,297
1987279,297
2557072,297
2427959,"74,19,259,210,297"
2588730,297
2717718,297
2371384,297
47012,297
2657251,297
2183127,"1221,297"
2756477,297
2478911,"911,995,491,1021,1398,297,539,1818"
2479639,297
1971332,297
2136873,"386,297"
2465133,"1998,1903"
2037668,"167,140,297,105"
2335248,297
2687552,297
2582023,297
2802337,"297,1850,1849"
2528943,297
2789354,297
1472620,297
2525633,"1522,297"
2275371,297
2469783,"494,297"
2404485,297
1737399,297
507766,"395,297,394"
1573078,"395,297,394"
1790817,"207,265,106,196,201,297,198,266,105"
2496125,"297,1708,288,1064"
2300212,"297,548,90"
2572616,"1189,368,297"
2404024,297
2010744,"297,392,1184,1021,517"
2472162,"1508,1299,1507,364,297"
2461627,297
865008,"1731,297,1720,1724"
2359799,297
2888426,"297,1189"
2708868,297
1693688,"297,483,357,281"
2409900,297
2356625,"297,292"
2331914,297
2569390,297
1069428,297
216127,"363,364"
1291796,"297,386"
2386094,"297,1903"
1236922,"491,1560,297"
61208,"297,395"
1821170,297
1665525,519
1078168,"297,334,337,341"
2506317,"1487,303,297,384"
2335314,297
2362652,"297,303"
2196540,"494,297"
2911519,"386,421"
2377204,297
2654705,297
2434391,297
2479770,297
2100143,"297,602,286"
717404,297
841187,297
2321742,"365,297,364,363"
2375144,"1083,1084,1089,1088,297,1085,1087,1070,1079"
2599257,"297,210"
620575,297
2719676,297
1415272,"1685,1686,1601,297,1602,1549"
2691842,"1968,1993,297,334,105"
2116567,281
2627293,297
924920,297
2596420,297
400619,297
1757517,"393,297,392"
2353332,297
2897764,"1690,297,1719,1607,1718,207,292"
1350595,297
2707089,297
2607697,297
2312910,"297,2026,1676,1993"
1147986,297
1516140,"394,395,297"
