member_id,work_id,age_match,annualpay_match,pref_match,occupation_match,exp_match,licentiate_match,gender_match
2632161,29680,-2.3761779942564076,-1.7836011146290072,0.05757465307380286,0.29248781803072804,0.02073730352164355,0.08160474206676094,1
2632161,40973,-2.3048488441515316,-1.47931866366269,0.05017196097086362,0.2280453919894857,0.04734537321152131,0.09011610279336416,1
2967979,89194,0.476988009938645,-0.9721812453854947,0.05061777130972231,1.0,0.0003451052584844856,0.14780560286880712,1
2967979,89710,-0.5929492416344998,-0.8707537617300556,0.04364593951749915,1.0000000000000002,0.0006209054768729521,0.17440161153567768,1
2967979,88404,-0.5929492416344998,-1.1486650437310517,0.042507686138216816,1.0,0.0314970394174356,0.17440161153567768,1
2967979,56714,-0.5929492416344998,-1.276463696351812,0.0409234376409054,1.0000000000000002,0.00027111512069933556,0.17440161153567768,1
2967979,79554,-0.3076326412149945,-1.3738341038759403,0.04364593951749915,1.0,0.0314970394174356,0.14780560286880712,1
2967979,72079,-0.5929492416344998,-1.2113472704169481,0.04235855392667731,1.0000000000000002,0.0314970394174356,0.17440161153567768,1
2967979,88688,-0.23630349111011817,-1.3981766767383388,0.04121042650092055,1.0,0.00042756754842894956,0.14780560286880712,1
2787520,89194,-0.09364519090036554,-2.4935935002170804,0.06992044016154092,1.0000000000000002,0.36080262903986615,0.11645656788146687,1
2787520,23996,-0.4502909414247471,-3.1021584021497146,0.06992044016154092,1.0000000000000002,0.06212736740650139,0.11645656788146687,1
2787520,13079,-1.3775698927881395,-2.554449990410344,0.06992044016154092,1.0000000000000002,0.3158380353112932,0.1394205526091573,1
2787520,94383,-0.878265842054005,-2.554449990410344,0.06992044016154092,1.0,0.06212736740650139,0.0897885947901621,1
2787520,99509,-1.1635824424735104,-2.858732441376661,0.06992044016154092,1.0,0.06212736740650139,0.11645656788146687,1
2787520,100883,-0.09364519090036554,-2.1284545590575,0.06992044016154092,1.0,0.07498226141587082,0.11645656788146687,1
2787520,85513,-0.8069366919491288,-2.980445421763188,0.06992044016154092,1.0000000000000002,0.19836699470918664,0.1394205526091573,1
2959700,89194,1.118950360882532,-0.718612536246897,0.0502267331238725,1.0,0.3503927325626387,0.11645656788146687,1
2959700,15630,1.0476212107776555,-0.8403255166334239,0.04404084200632186,1.0,0.03149703941743559,0.1394205526091573,1
2959700,74806,0.4056588598337687,-0.9011820068266874,0.047643537877858785,1.0,0.03149703941743559,0.1394205526091573,1
2959700,13117,0.5483171600435213,-0.41433008528057996,0.047643537877858785,1.0,0.28319960441933767,0.1394205526091573,1
2959700,83694,0.33432970972889237,-0.7794690264401605,0.04701022733518516,1.0,0.03149703941743559,0.1394205526091573,1
2959700,22288,0.04901310930938709,-0.718612536246897,0.047643537877858785,1.0,0.03149703941743559,0.1394205526091573,1
2959700,92890,1.618254411616666,-1.0046380865850555,0.0502267331238725,1.0,0.03149703941743559,0.1394205526091573,1
2271420,76306,-0.3789617913198708,-0.8930678545640724,0.06992044016154092,1.0000000000000002,0.0314970394174356,0.11597590502310957,0
2271420,78581,-0.3789617913198708,-1.3981766767383388,0.06992044016154092,1.0000000000000002,0.0314970394174356,0.12470049984650296,1
2271420,61327,-1.0922532923686339,-1.0634659806753899,0.06992044016154092,0.29248781803072804,0.0013969091229773588,0.12470049984650296,1
2271420,96687,-1.3775698927881395,-1.276463696351812,0.06992044016154092,1.0000000000000002,0.0314970394174356,0.11597590502310957,1
2271420,97176,-1.0209241422637576,-1.151707937885442,0.06992044016154092,1.0000000000000002,0.0314970394174356,0.11597590502310957,1
2271420,52423,-1.4488990428930157,-1.154750715965285,0.06992044016154092,0.9999999999999998,0.0314970394174356,0.11255013863059696,1
2271420,94001,0.33432970972889237,-0.6678987944191775,0.06992044016154092,1.0000000000000002,7.784143897733132e-05,0.11597590502310957,1
2271420,100261,-2.0195322437320264,-0.9721812453854947,0.06992044016154092,1.0000000000000002,0.0314970394174356,0.11597590502310957,1
2762216,76306,-0.16497434100524186,-0.8930678545640724,0.059952940583019726,1.0000000000000002,0.0314970394174356,0.11645656788146687,0
2762216,81276,-0.09364519090036554,-1.3981766767383388,0.04543514940827823,0.2280453919894857,0.0314970394174356,0.1394205526091573,0
2762216,97535,-0.4502909414247471,-1.154750715965285,0.06992044016154092,0.0,0.09538475547172222,0.11645656788146687,1
2762216,32309,-1.1635824424735104,-0.7896117748057044,0.059952940583019726,0.2280453919894857,0.0314970394174356,0.1394205526091573,1
2762216,93515,-0.09364519090036554,-1.5503179022214975,0.04353391256646371,0.2280453919894857,0.1044771691883372,0.12849876444444694,1
2762216,100829,-0.878265842054005,-1.154750715965285,0.06992044016154092,0.0,0.10899643982734866,0.12749789005110024,1
2640826,76306,-0.6642783917393761,-2.414480109395658,0.05067959931767865,1.0000000000000002,0.25385987737505294,0.11645656788146687,0
2640826,83686,-1.3775698927881395,-2.554449990410344,0.05067959931767865,1.0,0.25385987737505294,0.1394205526091573,1
2640826,77073,-2.0908613938369025,-2.554449990410344,0.05067959931767865,1.0,0.25385987737505294,0.1394205526091573,1
2640826,55885,-1.3775698927881395,-2.6153064806036075,0.04614566719829877,0.9999999999999998,0.04117117737245486,0.13506455340384826,1
2640826,74806,-1.3062407426832632,-2.6761629707968706,0.04763950060058966,1.0,0.25385987737505294,0.1394205526091573,1
2640826,15396,-1.6628864932076446,-2.7978759511833977,0.046595656592269184,1.0,0.25385987737505294,0.1394205526091573,1
2640826,50907,-1.6628864932076446,-2.554449990410344,0.04780358990828961,1.0,0.25385987737505294,0.1394205526091573,1
2640826,81315,-1.6628864932076446,-2.980445421763188,0.047358842531507336,1.0000000000000002,0.25385987737505294,0.1394205526091573,1
2640826,91547,-2.0195322437320264,-2.7978759511833977,0.046360708691295084,1.0,0.25385987737505294,0.1394205526091573,1
2640826,21293,-0.9495949921588813,-2.7978759511833977,0.046360708691295084,1.0000000000000002,0.1877215250365449,0.1394205526091573,1
2640826,84890,-0.9495949921588813,-2.7327595252485337,0.044251971672300015,1.0000000000000002,0.25385987737505294,0.1394205526091573,1
2360019,23996,-0.5216200915296234,0.4528748999734239,0.0429143661361914,1.0000000000000002,0.0,0.11645656788146687,1
2360019,40468,-0.878265842054005,0.757157350939741,0.04335254015492095,0.2280453919894857,0.0,0.1394205526091573,0
2360019,92418,-1.2349115925783867,1.317037029764551,0.055175154715267134,0.29248781803072804,0.0,0.11878861847052768,1
2909578,23996,0.8336337604630266,-3.3557271112883122,0.044112119810338836,0.29248781803072804,0.0,0.11645656788146687,1
2909578,71366,0.12034225941426341,-3.0514446603219954,0.04867664771081398,1.0,0.0,0.11645656788146687,1
2909578,72079,0.12034225941426341,-2.9863282343871314,0.04356337342175265,1.0,0.0,0.1394205526091573,1
2909578,96979,0.476988009938645,-3.0514446603219954,0.04867664771081398,0.29248781803072804,0.0,0.11645656788146687,1
2909578,31531,-0.23630349111011817,-2.9692883753461823,0.046618294139930634,1.0,0.0,0.1394205526091573,1
2909578,90895,0.4056588598337687,-3.2340141309017856,0.04489424442098365,1.0,0.0,0.1394205526091573,1
2909578,80710,0.476988009938645,-2.747162209355678,0.04263711041314327,0.2726069518125906,0.0,0.1394205526091573,1
2909578,94001,1.832241861931295,-2.442879758389361,0.04867664771081398,1.0,0.0,0.11645656788146687,1
2980151,23996,-1.4488990428930157,-1.580746147318129,0.04396789429140844,1.0000000000000002,0.06946737278026469,0.11645656788146687,1
2980151,80321,-2.5188362944661606,-1.276463696351812,0.04676774534208342,1.0000000000000002,0.3416196632918116,0.1394205526091573,1
2980151,95275,-1.8055447934173974,-1.2277785506270213,0.0464807121661721,1.0000000000000002,0.06946737278026469,0.11645656788146687,1
2980151,26023,-1.0922532923686339,-1.276463696351812,0.04676774534208342,1.0000000000000002,0.31854544163130355,0.1394205526091573,1
2980151,85858,-1.8768739435222737,-0.9721812453854947,0.04676774534208342,1.0,0.1816704228399353,0.11645656788146687,1
2980151,99810,-1.0922532923686339,-1.7328873728012877,0.04329859038523348,1.0,0.06946737278026469,0.1394205526091573,0
2980151,84079,-1.8055447934173974,-1.2156072061585483,0.043243589538254565,1.0000000000000002,0.3416196632918116,0.1394205526091573,1
2980151,18382,-1.8768739435222737,-0.9174104274264645,0.051041120259082716,1.0,0.06946737278026469,0.1394205526091573,1
2980151,13117,-1.6628864932076446,-0.6678987944191775,0.04676774534208342,1.0,0.34384306601539205,0.1394205526091573,1
2980151,87838,-1.8055447934173974,-0.5096720127763268,0.0464807121661721,1.0,0.3185454416313035,0.11645656788146687,1
2980151,62166,-1.4488990428930157,-1.276463696351812,0.04467222100416575,1.0,0.06946737278026469,0.1394205526091573,1
2980151,94543,-0.5929492416344998,-1.1790932888276835,0.0464807121661721,1.0000000000000002,0.22380056070853335,0.1394205526091573,1
2980151,89242,-1.0922532923686339,-0.9721812453854947,0.051041120259082716,1.0,0.28905921979789506,0.11645656788146687,1
1222518,23996,-0.23630349111011817,-1.8343148564567267,0.04063218558081322,0.29248781803072804,0.0,0.11645656788146687,1
1222518,92636,0.7623046103581502,-1.2379212989925652,0.04333632143000495,1.0,0.0,0.11645656788146687,1
2952463,93787,-0.6642783917393761,0.757157350939741,0.05359321529534295,0.2726069518125906,0.03149703941743559,0.09858521818671091,1
2952463,16526,-0.7356075418442524,1.822145929321851,0.06200842929678425,1.0,0.17249295786351787,0.09858521818671091,1
2952463,101477,0.4056588598337687,1.3657222528723751,0.06992044016154092,0.0,0.09210135078769283,0.09858521818671091,1
2952463,77054,-0.6642783917393761,0.757157350939741,0.048711098775283616,1.0,0.03149703941743559,0.09858521818671091,1
2952463,89920,-0.7356075418442524,0.757157350939741,0.04825339217222749,1.0,0.03149703941743559,0.09858521818671091,1
2952463,99794,-0.6642783917393761,0.757157350939741,0.043719474607615334,1.0,0.03149703941743559,0.09858521818671091,1
2952463,100214,-1.4488990428930157,0.9397268215195312,0.06200842929678425,0.2726069518125906,0.18512210134529483,0.09858521818671091,1
2952463,22308,-0.6642783917393761,1.0127546561812677,0.06200842929678425,0.29248781803072804,0.13762517072112898,0.10731715152521071,1
2952463,95162,-1.3775698927881395,0.860613430698109,0.05359321529534295,1.0,0.03149703941743559,0.09858521818671091,1
2993092,93787,0.04901310930938709,-0.008620150658823763,0.06992044016154092,1.0,0.0,0.1394205526091573,1
2993092,99795,0.04901310930938709,-0.06947664085208718,0.06992044016154092,1.0,0.0,0.1394205526091573,1
2993092,82085,0.04901310930938709,0.5999447512738105,0.06992044016154092,0.2726069518125906,0.0,0.1394205526091573,1
2993092,99107,-0.3076326412149945,0.17394931992096652,0.06992044016154092,1.0,0.0,0.11645656788146687,1
2993092,94360,1.2616086610922843,0.052236339534439666,0.06992044016154092,1.0,0.0,0.1394205526091573,1
2993092,84828,1.2616086610922843,0.04615066730020609,0.06992044016154092,1.0,0.0,0.1394205526091573,1
2993092,89550,-0.3076326412149945,-0.008620150658823763,0.06992044016154092,0.2726069518125906,0.0,0.11645656788146687,1
2996181,81901,-0.9495949921588813,-1.3981766767383388,0.06992044016154092,1.0,0.2174213443278614,0.11645656788146687,1
2996181,85361,-0.23630349111011817,-1.0026094904821263,0.06992044016154092,1.0,0.2174213443278614,0.12388170149651494,1
2996181,29000,-1.6628864932076446,-1.3981766767383388,0.06992044016154092,1.0,0.04454354031873738,0.1394205526091573,1
2996181,73706,-2.0195322437320264,-1.276463696351812,0.06992044016154092,1.0,0.04454354031873738,0.1394205526091573,1
2996181,59429,-0.5929492416344998,-0.9721812453854947,0.06992044016154092,1.0,0.2174213443278614,0.02597652022496292,1
2996181,81053,0.12034225941426341,-0.3636163434528604,0.06992044016154092,1.0,0.2174213443278614,0.038943325562936816,1
2996181,31865,-1.3062407426832632,-0.6678987944191775,0.06992044016154092,1.0,0.13107954663879143,0.02597652022496292,1
2996181,89157,-1.3062407426832632,-1.1851789610619168,0.06992044016154092,1.0,0.2174213443278614,0.11245041536723037,1
2294564,78580,0.8336337604630266,-0.6678987944191775,0.05017196097086362,0.21052949870795856,0.0,0.11875126350291804,1
2385013,78580,2.4028750627703053,-0.16076137614198233,0.04834912231819448,1.0,0.03149703941743559,0.21053040667645403,1
2385013,90720,0.26300055962401603,-0.7693262780746166,0.04834912231819448,0.9999999999999998,0.03149703941743559,0.1587741914669731,1
2385013,75398,1.404266961302037,-0.7693262780746166,0.04555728605087656,1.0,0.03149703941743559,0.18235011623901734,1
2853021,78580,0.7623046103581502,-0.41433008528057996,0.04817533227905404,0.21052949870795856,0.0314970394174356,0.11875126350291804,1
2853021,38150,0.33432970972889237,-0.718612536246897,0.045073808186884834,0.9999999999999998,0.0314970394174356,0.12353437370524582,1
2853021,72284,0.19167140951913972,-0.3230453499906848,0.04652924035659675,0.9999999999999998,0.0015380383443695839,0.1277754921711918,1
2853021,40435,2.1888876124556766,-1.2176358022614775,0.06992044016154092,0.0,0.0314970394174356,0.13172292897344515,1
2855415,13511,-1.0209241422637576,-0.9072676790609207,0.0482978596044159,1.0,0.0,0.12866968746623678,1
2855415,27663,-1.3062407426832632,-1.0228949872132143,0.0482978596044159,1.0,0.0,0.1394205526091573,1
2855415,66063,-1.0209241422637576,-1.2851864854825792,0.04314078339631695,1.0,0.0,0.1291402100475909,1
2855415,57129,-0.5929492416344998,-0.9011820068266874,0.0434498756789043,1.0,0.0,0.08645389051269714,1
2871502,13511,-1.3775698927881395,0.1070071574934698,0.0491998511350949,1.0,0.12410584417078188,0.12866968746623678,0
2733788,13511,-1.0209241422637576,-0.1465615516451278,0.046618294139930634,1.0,0.3220285402505723,0.12866968746623678,0
2733788,16432,-0.23630349111011817,-0.1100476343142628,0.0430923267909158,1.0,0.1540464102689668,0.1394205526091573,1
2949557,92852,-0.8069366919491288,-0.21147511796970186,0.06992044016154092,0.9999999999999998,0.0,0.1394205526091573,1
2949557,78581,-0.5216200915296234,-0.6374705493225459,0.06992044016154092,1.0,0.0,0.1394205526091573,1
2949557,99768,-1.1635824424735104,-0.6374705493225459,0.06992044016154092,1.0,0.0,0.1394205526091573,1
2949557,101504,-0.4502909414247471,0.5796592545427227,0.06992044016154092,0.0,0.0,0.11645656788146687,1
1313251,92852,-0.6642783917393761,-0.718612536246897,0.041605552796609185,1.0000000000000002,0.07715167498104596,0.1394205526091573,1
1313251,89152,-1.734215643312521,-0.6394991454254748,0.04787606422619182,1.0,0.09564183614097999,0.1394205526091573,1
1313251,50012,-0.3076326412149945,-0.7794690264401605,0.04543514940827823,1.0,0.003333905589436086,0.04833437729667133,1
1313251,73327,-1.0209241422637576,-0.9620384970199508,0.04178947822461215,1.0,0.06205851003523435,0.1394205526091573,1
1313251,89258,-1.3775698927881395,-1.3271774381795314,0.040063857846879984,1.0,0.07715167498104596,0.11645656788146687,1
1313251,24564,-1.0922532923686339,-0.9924667421165825,0.0424351022755278,1.0,0.07715167498104596,0.1394205526091573,1
2888361,70615,-1.734215643312521,-0.21861563696254863,0.05560624598220766,1.0,0.05455447255899809,0.1394205526091573,1
2888361,41964,-2.0908613938369025,-0.44475833037721163,0.06992044016154092,0.0,0.25062327410425395,0.11645656788146687,1
2888361,80293,-1.734215643312521,0.04209359116889576,0.05560624598220766,1.0,0.05455447255899809,0.1394205526091573,1
2888361,67279,-0.022316040795489222,-0.2890873941047787,0.05560624598220766,1.0,0.05455447255899809,0.1394205526091573,1
2764454,70615,-0.3076326412149945,-1.232890473516939,0.05061777130972231,0.2726069518125906,0.0,0.1394205526091573,1
2764454,87018,-0.3076326412149945,-1.276463696351812,0.05061777130972231,1.0,0.0,0.1394205526091573,1
2764454,98631,-0.7356075418442524,-0.9721812453854947,0.0447657490735839,1.0,0.0,0.11645656788146687,1
2764454,93907,-0.3076326412149945,-1.1486650437310517,0.042507686138216816,1.0,0.0,0.1394205526091573,1
2764454,16319,0.04901310930938709,-1.3981766767383388,0.05061777130972231,1.0,0.0,0.1394205526091573,1
2764454,27815,1.118950360882532,-0.6678987944191775,0.03966800361672037,1.0,0.0,0.1394205526091573,1
2764454,51546,0.04901310930938709,-1.1790932888276835,0.04422179042076085,0.16108604410087546,0.0,0.1394205526091573,1
2764454,100261,-0.9495949921588813,-0.9721812453854947,0.043272828919486736,1.0,0.0,0.11645656788146687,1
1051262,70615,0.12034225941426341,0.8007305737746138,0.051041120259082716,1.0,0.08333333333333331,0.1394205526091573,1
1051262,88176,1.618254411616666,0.7754142515678998,0.051041120259082716,0.1715545784582598,0.38992158339389005,0.1394205526091573,1
1051262,79434,0.12034225941426341,0.6963008607464776,0.04485722080756638,0.1715545784582598,0.13601946178045665,0.0897885947901621,0
1051262,93734,0.476988009938645,0.4528748999734239,0.04329859038523348,1.0,0.08333333333333331,0.11645656788146687,1
1051262,72174,0.12034225941426341,0.8788703313262679,0.051041120259082716,0.1715545784582598,0.08333333333333331,0.11645656788146687,1
1051262,99509,0.12034225941426341,0.6963008607464776,0.043942593102604115,1.0,0.08333333333333331,0.11645656788146687,0
1051262,40088,1.832241861931295,0.757157350939741,0.043082033938886065,1.0,0.17510251445783387,0.03800439645106237,1
1051262,76304,1.6895835617215422,1.1405531927274803,0.051041120259082716,1.0,0.08333333333333331,0.11645656788146687,1
1051262,96978,0.476988009938645,1.1709814378241121,0.04676774534208342,1.0,0.08333333333333331,0.11645656788146687,1
2872901,68646,-0.16497434100524186,-0.9518957486544068,0.04417247085780792,1.0000000000000002,0.0314970394174356,0.1394205526091573,1
2872901,89720,-0.5216200915296234,-0.7066440513887201,0.04479091564527757,1.0000000000000002,0.0314970394174356,0.1394205526091573,1
2872901,86495,-0.5216200915296234,-0.4230711561519297,0.04724447186958944,1.0000000000000002,0.0314970394174356,0.11645656788146687,1
2726994,94709,-1.734215643312521,-0.5867568074948263,0.04087193460490463,0.15355301950053554,0.0,0.12086061730464,1
2726994,101460,-1.0209241422637576,-1.0101962774027113,0.06992044016154092,0.0,0.0,0.11645656788146687,1
482405,94709,-1.5915573431027683,0.9397268215195312,0.053548732961082285,0.15355301950053554,0.0,0.12086061730464,1
482405,95301,0.476988009938645,1.640793616403818,0.04949435313386786,0.15355301950053554,0.0,0.11645656788146687,1
482405,98067,-1.3062407426832632,0.6597869434156123,0.05002562538133007,1.0,0.0,0.11645656788146687,1
2906497,94709,-1.6628864932076446,-0.3331880983562287,0.04641166409357923,0.15355301950053554,0.0,0.12086061730464,1
2906497,78663,-0.5929492416344998,-0.5583571585011237,0.04270504015407536,1.0,0.0,0.1394205526091573,1
2906497,90026,-2.0195322437320264,-0.5665118594708907,0.04337917033745738,1.0,0.0,0.11645656788146687,1
3001245,94709,-2.0195322437320264,-0.3331880983562287,0.03916782561802855,0.15355301950053554,0.06212736740650139,0.12086061730464,1
3001245,97104,-1.3062407426832632,-0.6983270395158092,0.03775992181985992,1.0,0.06212736740650139,0.1394205526091573,1
2963594,94709,-0.23630349111011817,-0.3331880983562287,0.04651314077543585,0.15355301950053554,0.04386574615743646,0.12086061730464,1
2479450,94709,-1.5915573431027683,0.9397268215195312,0.04973523998301005,0.15355301950053554,0.0,0.12086061730464,1
2479450,73607,-0.5929492416344998,1.0614398019060582,0.06524201714066594,1.0,0.0,0.027753368661361737,1
2479450,98306,-0.878265842054005,1.0614398019060582,0.04817533227905404,0.2509746562704493,0.0,0.1337476984317271,0
2784792,94709,-2.162190543941779,0.17394931992096652,0.04973523998301005,0.15355301950053554,0.0,0.12086061730464,1
2784792,97904,-2.5188362944661606,-0.008620150658823763,0.04768157113641608,1.0,0.0,0.11645656788146687,1
2992084,90342,-1.0922532923686339,-0.8504682649989679,0.04111131287452333,1.0,0.05087932898026169,0.048315575905817906,1
2992084,93972,-1.4488990428930157,-1.0452090800472311,0.059952940583019726,1.0,0.05087932898026169,0.11645656788146687,1
